time,LT
4.635,307
4.636,305
4.637,307
4.638,307
4.639,310
4.64,318
4.641,323
4.642,319
4.643,317
4.644,320
4.645,332
4.646,349
4.647,350
4.648,342
4.649,339
4.65,325
4.651,315
4.652,312
4.653,316
4.654,321
4.655,317
4.656,311
4.657,315
4.658,324
4.659,318
4.66,317
4.661,314
4.662,307
4.663,309
4.664,320
4.665,340
4.666,350
4.667,342
4.668,336
4.669,332
4.67,329
4.671,325
4.672,323
4.673,322
4.674,318
4.675,329
4.676,341
4.677,331
4.678,320
4.679,314
4.68,311
4.681,315
4.682,309
4.683,313
4.684,317
4.685,327
4.686,333
4.687,330
4.688,323
4.689,313
4.69,308
4.691,308
4.692,307
4.693,310
4.694,315
4.695,318
4.696,325
4.697,327
4.698,321
4.699,321
4.7,319
4.701,318
4.702,317
4.703,317
4.704,315
4.705,314
4.706,312
4.707,314
4.708,318
4.709,320
4.71,322
4.711,326
4.712,332
4.713,327
4.714,328
4.715,334
4.716,330
4.717,328
4.718,323
4.719,325
4.72,334
4.721,334
4.722,333
4.723,337
4.724,336
4.725,330
4.726,317
4.727,304
4.728,300
4.729,310
4.73,324
4.731,328
4.732,334
4.733,331
4.734,323
4.735,314
4.736,308
4.737,303
4.738,300
4.739,313
4.74,336
4.741,354
4.742,355
4.743,348
4.744,337
4.745,331
4.746,323
4.747,319
4.748,308
4.749,306
4.75,322
4.751,332
4.752,331
4.753,329
4.754,314
4.755,314
4.756,312
4.757,321
4.758,319
4.759,310
4.76,307
4.761,309
4.762,308
4.763,311
4.764,316
4.765,324
4.766,321
4.767,326
4.768,333
4.769,338
4.77,340
4.771,331
4.772,324
4.773,326
4.774,324
4.775,321
4.776,320
4.777,320
4.778,312
4.779,311
4.78,308
4.781,313
4.782,321
4.783,329
4.784,332
4.785,332
4.786,328
4.787,330
4.788,331
4.789,327
4.79,320
4.791,315
4.792,315
4.793,318
4.794,314
4.795,313
4.796,317
4.797,329
4.798,326
4.799,317
4.8,317
4.801,334
4.802,337
4.803,337
4.804,338
4.805,329
4.806,321
4.807,322
4.808,325
4.809,329
4.81,330
4.811,341
4.812,339
4.813,325
4.814,321
4.815,320
4.816,315
4.817,309
4.818,303
4.819,300
4.82,294
4.821,295
4.822,298
4.823,309
4.824,316
4.825,317
4.826,317
4.827,315
4.828,310
4.829,316
4.83,328
4.831,331
4.832,330
4.833,320
4.834,315
4.835,321
4.836,325
4.837,332
4.838,339
4.839,341
4.84,357
4.841,350
4.842,334
4.843,325
4.844,318
4.845,312
4.846,307
4.847,308
4.848,311
4.849,313
4.85,315
4.851,314
4.852,314
4.853,311
4.854,313
4.855,318
4.856,325
4.857,329
4.858,333
4.859,334
4.86,332
4.861,330
4.862,327
4.863,326
4.864,326
4.865,332
4.866,335
4.867,337
4.868,332
4.869,325
4.87,316
4.871,308
4.872,308
4.873,309
4.874,318
4.875,319
4.876,314
4.877,315
4.878,311
4.879,307
4.88,304
4.881,302
4.882,306
4.883,316
4.884,327
4.885,336
4.886,335
4.887,339
4.888,351
4.889,350
4.89,348
4.891,338
4.892,323
4.893,311
4.894,297
4.895,292
4.896,299
4.897,313
4.898,319
4.899,323
4.9,321
4.901,312
4.902,309
4.903,314
4.904,321
4.905,320
4.906,325
4.907,330
4.908,331
4.909,334
4.91,332
4.911,337
4.912,340
4.913,335
4.914,330
4.915,321
4.916,307
4.917,305
4.918,304
4.919,305
4.92,309
4.921,319
4.922,328
4.923,339
4.924,341
4.925,340
4.926,332
4.927,326
4.928,318
4.929,313
4.93,315
4.931,310
4.932,317
4.933,327
4.934,329
4.935,333
4.936,335
4.937,325
4.938,324
4.939,324
4.94,320
4.941,310
4.942,307
4.943,310
4.944,308
4.945,316
4.946,329
4.947,337
4.948,338
4.949,332
4.95,324
4.951,322
4.952,315
4.953,306
4.954,303
4.955,301
4.956,304
4.957,311
4.958,308
4.959,309
4.96,316
4.961,325
4.962,330
4.963,336
4.964,346
4.965,351
4.966,341
4.967,336
4.968,334
4.969,328
4.97,322
4.971,313
4.972,311
4.973,317
4.974,322
4.975,318
4.976,319
4.977,316
4.978,314
4.979,315
4.98,312
4.981,308
4.982,312
4.983,320
4.984,336
4.985,346
4.986,343
4.987,347
4.988,339
4.989,342
4.99,327
4.991,316
4.992,312
4.993,312
4.994,313
4.995,319
4.996,321
4.997,318
4.998,323
4.999,331
5,335
5.001,335
5.002,333
5.003,321
5.004,307
5.005,302
5.006,298
5.007,304
5.008,312
5.009,320
5.01,327
5.011,337
5.012,341
5.013,331
5.014,319
5.015,321
5.016,309
5.017,302
5.018,313
5.019,313
5.02,317
5.021,321
5.022,324
5.023,325
5.024,324
5.025,320
5.026,316
5.027,309
5.028,308
5.029,310
5.03,313
5.031,328
5.032,337
5.033,336
5.034,328
5.035,319
5.036,313
5.037,308
5.038,303
5.039,308
5.04,315
5.041,322
5.042,321
5.043,320
5.044,322
5.045,328
5.046,334
5.047,339
5.048,336
5.049,333
5.05,333
5.051,334
5.052,331
5.053,334
5.054,336
5.055,329
5.056,319
5.057,314
5.058,319
5.059,329
5.06,329
5.061,334
5.062,336
5.063,326
5.064,325
5.065,324
5.066,314
5.067,307
5.068,296
5.069,291
5.07,293
5.071,302
5.072,314
5.073,327
5.074,333
5.075,336
5.076,331
5.077,321
5.078,319
5.079,316
5.08,313
5.081,308
5.082,304
5.083,304
5.084,311
5.085,315
5.086,314
5.087,322
5.088,325
5.089,332
5.09,331
5.091,335
5.092,334
5.093,326
5.094,322
5.095,319
5.096,318
5.097,314
5.098,320
5.099,325
5.1,327
5.101,325
5.102,322
5.103,322
5.104,324
5.105,329
5.106,331
5.107,329
5.108,332
5.109,330
5.11,332
5.111,332
5.112,333
5.113,329
5.114,319
5.115,314
5.116,318
5.117,320
5.118,326
5.119,329
5.12,335
5.121,336
5.122,327
5.123,312
5.124,309
5.125,310
5.126,307
5.127,309
5.128,313
5.129,313
5.13,314
5.131,313
5.132,315
5.133,314
5.134,316
5.135,316
5.136,312
5.137,317
5.138,317
5.139,319
5.14,329
5.141,331
5.142,329
5.143,333
5.144,331
5.145,331
5.146,322
5.147,318
5.148,309
5.149,302
5.15,301
5.151,305
5.152,308
5.153,310
5.154,307
5.155,320
5.156,330
5.157,334
5.158,332
5.159,326
5.16,323
5.161,330
5.162,330
5.163,318
5.164,315
5.165,319
5.166,320
5.167,324
5.168,332
5.169,329
5.17,322
5.171,320
5.172,324
5.173,330
5.174,332
5.175,336
5.176,340
5.177,334
5.178,323
5.179,319
5.18,314
5.181,311
5.182,317
5.183,323
5.184,321
5.185,318
5.186,328
5.187,337
5.188,333
5.189,323
5.19,315
5.191,307
5.192,299
5.193,298
5.194,299
5.195,304
5.196,308
5.197,310
5.198,312
5.199,320
5.2,322
5.201,332
5.202,337
5.203,338
5.204,332
5.205,321
5.206,314
5.207,319
5.208,322
5.209,325
5.21,329
5.211,328
5.212,327
5.213,334
5.214,333
5.215,328
5.216,322
5.217,315
5.218,309
5.219,308
5.22,315
5.221,311
5.222,304
5.223,304
5.224,307
5.225,310
5.226,311
5.227,314
5.228,322
5.229,326
5.23,326
5.231,323
5.232,326
5.233,341
5.234,350
5.235,354
5.236,351
5.237,344
5.238,339
5.239,334
5.24,323
5.241,316
5.242,314
5.243,315
5.244,320
5.245,324
5.246,326
5.247,325
5.248,320
5.249,310
5.25,306
5.251,304
5.252,300
5.253,297
5.254,295
5.255,306
5.256,310
5.257,313
5.258,320
5.259,327
5.26,335
5.261,339
5.262,344
5.263,342
5.264,348
5.265,350
5.266,335
5.267,324
5.268,314
5.269,305
5.27,299
5.271,304
5.272,315
5.273,320
5.274,320
5.275,318
5.276,315
5.277,303
5.278,300
5.279,302
5.28,311
5.281,327
5.282,332
5.283,329
5.284,334
5.285,329
5.286,325
5.287,324
5.288,317
5.289,317
5.29,314
5.291,317
5.292,328
5.293,334
5.294,340
5.295,343
5.296,330
5.297,319
5.298,326
5.299,327
5.3,326
5.301,314
5.302,305
5.303,312
5.304,310
5.305,311
5.306,319
5.307,320
5.308,312
5.309,307
5.31,305
5.311,304
5.312,306
5.313,306
5.314,303
5.315,313
5.316,328
5.317,342
5.318,349
5.319,342
5.32,350
5.321,351
5.322,343
5.323,336
5.324,325
5.325,323
5.326,324
5.327,329
5.328,326
5.329,323
5.33,323
5.331,319
5.332,310
5.333,302
5.334,296
5.335,290
5.336,291
5.337,299
5.338,306
5.339,314
5.34,318
5.341,328
5.342,325
5.343,321
5.344,322
5.345,330
5.346,332
5.347,338
5.348,337
5.349,339
5.35,325
5.351,328
5.352,334
5.353,332
5.354,328
5.355,324
5.356,325
5.357,315
5.358,311
5.359,310
5.36,309
5.361,315
5.362,317
5.363,323
5.364,323
5.365,314
5.366,313
5.367,318
5.368,317
5.369,315
5.37,314
5.371,313
5.372,318
5.373,320
5.374,319
5.375,325
5.376,333
5.377,347
5.378,351
5.379,339
5.38,330
5.381,321
5.382,316
5.383,307
5.384,307
5.385,310
5.386,314
5.387,317
5.388,317
5.389,308
5.39,306
5.391,307
5.392,308
5.393,308
5.394,312
5.395,323
5.396,334
5.397,347
5.398,354
5.399,348
5.4,341
5.401,332
5.402,319
5.403,308
5.404,313
5.405,322
5.406,324
5.407,327
5.408,327
5.409,322
5.41,317
5.411,313
5.412,313
5.413,314
5.414,310
5.415,314
5.416,311
5.417,310
5.418,323
5.419,329
5.42,326
5.421,326
5.422,324
5.423,333
5.424,342
5.425,349
5.426,350
5.427,348
5.428,339
5.429,330
5.43,313
5.431,305
5.432,306
5.433,310
5.434,310
5.435,318
5.436,324
5.437,327
5.438,328
5.439,325
5.44,326
5.441,323
5.442,321
5.443,317
5.444,313
5.445,312
5.446,312
5.447,315
5.448,313
5.449,317
5.45,329
5.451,332
5.452,333
5.453,330
5.454,322
5.455,317
5.456,311
5.457,309
5.458,307
5.459,313
5.46,318
5.461,317
5.462,317
5.463,325
5.464,329
5.465,321
5.466,317
5.467,312
5.468,314
5.469,319
5.47,323
5.471,327
5.472,328
5.473,320
5.474,317
5.475,316
5.476,313
5.477,306
5.478,304
5.479,303
5.48,307
5.481,318
5.482,328
5.483,338
5.484,337
5.485,338
5.486,342
5.487,339
5.488,339
5.489,352
5.49,354
5.491,346
5.492,332
5.493,316
5.494,307
5.495,303
5.496,295
5.497,295
5.498,297
5.499,309
5.5,316
5.501,318
5.502,320
5.503,322
5.504,317
5.505,315
5.506,315
5.507,319
5.508,328
5.509,340
5.51,345
5.511,344
5.512,335
5.513,327
5.514,326
5.515,320
5.516,322
5.517,323
5.518,327
5.519,337
5.52,344
5.521,335
5.522,322
5.523,315
5.524,300
5.525,290
5.526,292
5.527,295
5.528,306
5.529,320
5.53,324
5.531,327
5.532,319
5.533,315
5.534,311
5.535,310
5.536,312
5.537,312
5.538,315
5.539,324
5.54,331
5.541,339
5.542,340
5.543,343
5.544,351
5.545,354
5.546,354
5.547,345
5.548,332
5.549,324
5.55,317
5.551,304
5.552,299
5.553,306
5.554,305
5.555,309
5.556,311
5.557,315
5.558,316
5.559,312
5.56,314
5.561,315
5.562,322
5.563,324
5.564,326
5.565,325
5.566,330
5.567,338
5.568,348
5.569,343
5.57,333
5.571,325
5.572,315
5.573,314
5.574,317
5.575,321
5.576,324
5.577,326
5.578,322
5.579,319
5.58,315
5.581,306
5.582,301
5.583,309
5.584,314
5.585,314
5.586,310
5.587,321
5.588,329
5.589,334
5.59,340
5.591,332
5.592,329
5.593,323
5.594,316
5.595,312
5.596,308
5.597,317
5.598,319
5.599,320
5.6,326
5.601,329
5.602,330
5.603,326
5.604,323
5.605,322
5.606,328
5.607,339
5.608,343
5.609,336
5.61,337
5.611,334
5.612,323
5.613,316
5.614,312
5.615,313
5.616,313
5.617,317
5.618,324
5.619,324
5.62,323
5.621,313
5.622,305
5.623,306
5.624,324
5.625,335
5.626,334
5.627,335
5.628,333
5.629,329
5.63,320
5.631,319
5.632,323
5.633,322
5.634,322
5.635,326
5.636,321
5.637,321
5.638,322
5.639,322
5.64,321
5.641,318
5.642,321
5.643,319
5.644,317
5.645,311
5.646,312
5.647,314
5.648,314
5.649,325
5.65,330
5.651,342
5.652,344
5.653,332
5.654,324
5.655,311
5.656,301
5.657,293
5.658,294
5.659,297
5.66,308
5.661,313
5.662,313
5.663,319
5.664,333
5.665,347
5.666,346
5.667,332
5.668,328
5.669,327
5.67,324
5.671,327
5.672,325
5.673,322
5.674,321
5.675,322
5.676,331
5.677,334
5.678,337
5.679,338
5.68,331
5.681,319
5.682,316
5.683,316
5.684,314
5.685,314
5.686,310
5.687,313
5.688,322
5.689,325
5.69,320
5.691,322
5.692,315
5.693,313
5.694,316
5.695,319
5.696,328
5.697,331
5.698,328
5.699,321
5.7,316
5.701,311
5.702,309
5.703,305
5.704,310
5.705,320
5.706,329
5.707,334
5.708,331
5.709,331
5.71,326
5.711,326
5.712,312
5.713,303
5.714,309
5.715,315
5.716,320
5.717,327
5.718,333
5.719,334
5.72,333
5.721,333
5.722,328
5.723,322
5.724,319
5.725,316
5.726,320
5.727,332
5.728,337
5.729,337
5.73,332
5.731,323
5.732,318
5.733,310
5.734,306
5.735,315
5.736,320
5.737,319
5.738,319
5.739,315
5.74,315
5.741,316
5.742,318
5.743,325
5.744,341
5.745,346
5.746,345
5.747,337
5.748,327
5.749,322
5.75,320
5.751,323
5.752,334
5.753,333
5.754,330
5.755,321
5.756,309
5.757,307
5.758,311
5.759,327
5.76,343
5.761,352
5.762,342
5.763,332
5.764,325
5.765,328
5.766,329
5.767,329
5.768,327
5.769,317
5.77,320
5.771,324
5.772,326
5.773,324
5.774,319
5.775,316
5.776,320
5.777,313
5.778,306
5.779,311
5.78,316
5.781,324
5.782,323
5.783,326
5.784,326
5.785,326
5.786,332
5.787,336
5.788,339
5.789,333
5.79,330
5.791,327
5.792,327
5.793,329
5.794,331
5.795,326
5.796,315
5.797,304
5.798,306
5.799,307
5.8,315
5.801,323
5.802,328
5.803,326
5.804,318
5.805,310
5.806,308
5.807,321
5.808,338
5.809,343
5.81,342
5.811,339
5.812,330
5.813,329
5.814,321
5.815,319
5.816,327
5.817,324
5.818,321
5.819,320
5.82,317
5.821,316
5.822,314
5.823,313
5.824,314
5.825,310
5.826,307
5.827,304
5.828,309
5.829,316
5.83,321
5.831,331
5.832,341
5.833,354
5.834,359
5.835,360
5.836,356
5.837,352
5.838,332
5.839,323
5.84,316
5.841,315
5.842,327
5.843,335
5.844,339
5.845,333
5.846,326
5.847,323
5.848,314
5.849,306
5.85,303
5.851,302
5.852,301
5.853,303
5.854,312
5.855,322
5.856,325
5.857,328
5.858,328
5.859,327
5.86,323
5.861,315
5.862,310
5.863,313
5.864,312
5.865,309
5.866,312
5.867,318
5.868,321
5.869,328
5.87,339
5.871,342
5.872,340
5.873,334
5.874,326
5.875,314
5.876,313
5.877,314
5.878,312
5.879,315
5.88,326
5.881,328
5.882,329
5.883,329
5.884,326
5.885,330
5.886,343
5.887,351
5.888,351
5.889,345
5.89,336
5.891,324
5.892,315
5.893,321
5.894,329
5.895,326
5.896,327
5.897,329
5.898,327
5.899,323
5.9,318
5.901,317
5.902,309
5.903,309
5.904,306
5.905,305
5.906,307
5.907,315
5.908,324
5.909,341
5.91,345
5.911,342
5.912,344
5.913,341
5.914,340
5.915,338
5.916,339
5.917,336
5.918,332
5.919,319
5.92,305
5.921,306
5.922,310
5.923,316
5.924,324
5.925,319
5.926,312
5.927,312
5.928,313
5.929,313
5.93,321
5.931,328
5.932,333
5.933,333
5.934,331
5.935,324
5.936,316
5.937,314
5.938,320
5.939,331
5.94,332
5.941,334
5.942,338
5.943,330
5.944,329
5.945,337
5.946,323
5.947,320
5.948,317
5.949,310
5.95,306
5.951,308
5.952,311
5.953,320
5.954,331
5.955,336
5.956,337
5.957,329
5.958,325
5.959,318
5.96,311
5.961,308
5.962,314
5.963,325
5.964,329
5.965,337
5.966,337
5.967,339
5.968,338
5.969,328
5.97,316
5.971,315
5.972,321
5.973,330
5.974,339
5.975,343
5.976,345
5.977,335
5.978,328
5.979,325
5.98,317
5.981,314
5.982,328
5.983,331
5.984,322
5.985,321
5.986,315
5.987,308
5.988,305
5.989,307
5.99,322
5.991,339
5.992,344
5.993,339
5.994,333
5.995,326
5.996,317
5.997,309
5.998,308
5.999,311
6,318
6.001,324
6.002,322
6.003,325
6.004,326
6.005,329
6.006,336
6.007,334
6.008,332
6.009,334
6.01,328
6.011,321
6.012,317
6.013,314
6.014,307
6.015,316
6.016,321
6.017,322
6.018,322
6.019,321
6.02,320
6.021,320
6.022,315
6.023,311
6.024,309
6.025,308
6.026,311
6.027,324
6.028,337
6.029,347
6.03,358
6.031,358
6.032,353
6.033,350
6.034,329
6.035,324
6.036,323
6.037,321
6.038,318
6.039,316
6.04,324
6.041,324
6.042,318
6.043,314
6.044,310
6.045,313
6.046,317
6.047,319
6.048,320
6.049,323
6.05,318
6.051,315
6.052,322
6.053,323
6.054,330
6.055,340
6.056,339
6.057,335
6.058,326
6.059,324
6.06,328
6.061,327
6.062,325
6.063,321
6.064,318
6.065,320
6.066,323
6.067,329
6.068,333
6.069,335
6.07,335
6.071,338
6.072,330
6.073,326
6.074,330
6.075,328
6.076,323
6.077,315
6.078,309
6.079,309
6.08,316
6.081,323
6.082,327
6.083,336
6.084,338
6.085,334
6.086,322
6.087,320
6.088,322
6.089,320
6.09,320
6.091,322
6.092,325
6.093,326
6.094,330
6.095,336
6.096,337
6.097,343
6.098,351
6.099,344
6.1,332
6.101,319
6.102,309
6.103,305
6.104,305
6.105,319
6.106,334
6.107,334
6.108,331
6.109,329
6.11,329
6.111,320
6.112,304
6.113,297
6.114,296
6.115,297
6.116,305
6.117,324
6.118,336
6.119,338
6.12,340
6.121,336
6.122,328
6.123,320
6.124,331
6.125,332
6.126,336
6.127,340
6.128,333
6.129,331
6.13,324
6.131,318
6.132,321
6.133,333
6.134,335
6.135,320
6.136,307
6.137,310
6.138,315
6.139,321
6.14,328
6.141,321
6.142,316
6.143,317
6.144,321
6.145,323
6.146,322
6.147,325
6.148,328
6.149,330
6.15,328
6.151,328
6.152,325
6.153,321
6.154,320
6.155,321
6.156,315
6.157,313
6.158,315
6.159,324
6.16,333
6.161,339
6.162,344
6.163,335
6.164,323
6.165,321
6.166,318
6.167,316
6.168,310
6.169,303
6.17,309
6.171,328
6.172,342
6.173,343
6.174,338
6.175,335
6.176,323
6.177,318
6.178,316
6.179,308
6.18,313
6.181,316
6.182,315
6.183,328
6.184,339
6.185,334
6.186,328
6.187,331
6.188,330
6.189,323
6.19,308
6.191,297
6.192,296
6.193,298
6.194,303
6.195,307
6.196,316
6.197,320
6.198,320
6.199,326
6.2,331
6.201,326
6.202,330
6.203,340
6.204,334
6.205,330
6.206,329
6.207,331
6.208,333
6.209,334
6.21,339
6.211,336
6.212,319
6.213,318
6.214,315
6.215,320
6.216,321
6.217,314
6.218,312
6.219,311
6.22,302
6.221,306
6.222,318
6.223,329
6.224,333
6.225,342
6.226,344
6.227,344
6.228,340
6.229,334
6.23,332
6.231,325
6.232,318
6.233,316
6.234,317
6.235,320
6.236,329
6.237,341
6.238,343
6.239,340
6.24,325
6.241,318
6.242,311
6.243,306
6.244,309
6.245,314
6.246,320
6.247,323
6.248,324
6.249,321
6.25,318
6.251,318
6.252,315
6.253,315
6.254,318
6.255,321
6.256,329
6.257,335
6.258,340
6.259,340
6.26,332
6.261,317
6.262,318
6.263,322
6.264,321
6.265,324
6.266,320
6.267,329
6.268,334
6.269,326
6.27,323
6.271,316
6.272,306
6.273,304
6.274,302
6.275,307
6.276,315
6.277,322
6.278,322
6.279,325
6.28,333
6.281,346
6.282,354
6.283,357
6.284,343
6.285,322
6.286,310
6.287,306
6.288,301
6.289,304
6.29,314
6.291,312
6.292,313
6.293,320
6.294,320
6.295,314
6.296,315
6.297,318
6.298,320
6.299,323
6.3,336
6.301,344
6.302,341
6.303,331
6.304,322
6.305,319
6.306,321
6.307,323
6.308,324
6.309,323
6.31,317
6.311,313
6.312,310
6.313,311
6.314,314
6.315,322
6.316,334
6.317,339
6.318,333
6.319,333
6.32,330
6.321,323
6.322,325
6.323,326
6.324,326
6.325,333
6.326,336
6.327,338
6.328,330
6.329,323
6.33,327
6.331,325
6.332,320
6.333,318
6.334,318
6.335,316
6.336,311
6.337,310
6.338,313
6.339,320
6.34,328
6.341,335
6.342,350
6.343,339
6.344,333
6.345,333
6.346,323
6.347,309
6.348,309
6.349,313
6.35,322
6.351,322
6.352,327
6.353,332
6.354,328
6.355,324
6.356,321
6.357,315
6.358,305
6.359,315
6.36,320
6.361,320
6.362,318
6.363,315
6.364,317
6.365,308
6.366,306
6.367,307
6.368,307
6.369,309
6.37,311
6.371,316
6.372,317
6.373,316
6.374,316
6.375,317
6.376,322
6.377,322
6.378,324
6.379,336
6.38,332
6.381,328
6.382,331
6.383,327
6.384,333
6.385,328
6.386,320
6.387,323
6.388,317
6.389,311
6.39,327
6.391,332
6.392,328
6.393,327
6.394,324
6.395,322
6.396,317
6.397,324
6.398,336
6.399,340
6.4,341
6.401,346
6.402,352
6.403,348
6.404,336
6.405,327
6.406,312
6.407,309
6.408,314
6.409,334
6.41,336
6.411,335
6.412,333
6.413,327
6.414,320
6.415,302
6.416,297
6.417,298
6.418,294
6.419,299
6.42,307
6.421,310
6.422,323
6.423,339
6.424,349
6.425,341
6.426,333
6.427,326
6.428,315
6.429,307
6.43,294
6.431,293
6.432,302
6.433,318
6.434,324
6.435,328
6.436,336
6.437,326
6.438,323
6.439,333
6.44,334
6.441,332
6.442,329
6.443,326
6.444,325
6.445,321
6.446,319
6.447,326
6.448,321
6.449,314
6.45,320
6.451,317
6.452,316
6.453,318
6.454,321
6.455,319
6.456,321
6.457,313
6.458,304
6.459,300
6.46,309
6.461,316
6.462,330
6.463,350
6.464,363
6.465,364
6.466,355
6.467,338
6.468,319
6.469,311
6.47,309
6.471,314
6.472,322
6.473,324
6.474,319
6.475,317
6.476,317
6.477,312
6.478,308
6.479,313
6.48,320
6.481,330
6.482,332
6.483,339
6.484,344
6.485,344
6.486,345
6.487,344
6.488,337
6.489,320
6.49,311
6.491,304
6.492,304
6.493,311
6.494,313
6.495,313
6.496,317
6.497,313
6.498,309
6.499,315
6.5,318
6.501,329
6.502,335
6.503,337
6.504,342
6.505,337
6.506,326
6.507,322
6.508,320
6.509,314
6.51,313
6.511,313
6.512,310
6.513,307
6.514,310
6.515,320
6.516,325
6.517,332
6.518,331
6.519,330
6.52,320
6.521,305
6.522,309
6.523,325
6.524,342
6.525,345
6.526,344
6.527,343
6.528,338
6.529,331
6.53,323
6.531,316
6.532,308
6.533,305
6.534,304
6.535,303
6.536,302
6.537,301
6.538,308
6.539,318
6.54,330
6.541,330
6.542,328
6.543,329
6.544,328
6.545,333
6.546,328
6.547,327
6.548,329
6.549,329
6.55,337
6.551,339
6.552,337
6.553,343
6.554,343
6.555,334
6.556,323
6.557,315
6.558,307
6.559,302
6.56,309
6.561,317
6.562,321
6.563,325
6.564,325
6.565,333
6.566,330
6.567,314
6.568,303
6.569,306
6.57,313
6.571,317
6.572,321
6.573,328
6.574,339
6.575,351
6.576,351
6.577,343
6.578,337
6.579,332
6.58,316
6.581,314
6.582,319
6.583,318
6.584,320
6.585,315
6.586,316
6.587,315
6.588,308
6.589,305
6.59,306
6.591,308
6.592,321
6.593,331
6.594,348
6.595,347
6.596,333
6.597,319
6.598,312
6.599,312
6.6,308
6.601,310
6.602,312
6.603,314
6.604,316
6.605,315
6.606,319
6.607,325
6.608,327
6.609,330
6.61,324
6.611,320
6.612,324
6.613,331
6.614,331
6.615,332
6.616,333
6.617,329
6.618,323
6.619,311
6.62,320
6.621,322
6.622,324
6.623,325
6.624,320
6.625,320
6.626,324
6.627,323
6.628,311
6.629,315
6.63,323
6.631,322
6.632,327
6.633,335
6.634,347
6.635,353
6.636,350
6.637,343
6.638,332
6.639,325
6.64,321
6.641,314
6.642,315
6.643,324
6.644,335
6.645,330
6.646,317
6.647,310
6.648,307
6.649,311
6.65,309
6.651,308
6.652,311
6.653,318
6.654,329
6.655,331
6.656,318
6.657,312
6.658,313
6.659,310
6.66,309
6.661,311
6.662,310
6.663,322
6.664,351
6.665,367
6.666,358
6.667,350
6.668,341
6.669,330
6.67,317
6.671,306
6.672,296
6.673,289
6.674,292
6.675,299
6.676,307
6.677,312
6.678,321
6.679,333
6.68,335
6.681,331
6.682,326
6.683,320
6.684,320
6.685,318
6.686,318
6.687,318
6.688,313
6.689,316
6.69,329
6.691,331
6.692,328
6.693,327
6.694,320
6.695,314
6.696,308
6.697,306
6.698,312
6.699,315
6.7,314
6.701,317
6.702,326
6.703,334
6.704,347
6.705,357
6.706,357
6.707,357
6.708,350
6.709,335
6.71,322
6.711,314
6.712,307
6.713,300
6.714,299
6.715,311
6.716,326
6.717,333
6.718,333
6.719,333
6.72,337
6.721,340
6.722,326
6.723,312
6.724,309
6.725,317
6.726,328
6.727,330
6.728,328
6.729,328
6.73,326
6.731,324
6.732,325
6.733,318
6.734,313
6.735,310
6.736,306
6.737,310
6.738,312
6.739,322
6.74,329
6.741,326
6.742,320
6.743,316
6.744,318
6.745,318
6.746,318
6.747,320
6.748,324
6.749,324
6.75,318
6.751,310
6.752,315
6.753,321
6.754,325
6.755,325
6.756,322
6.757,321
6.758,318
6.759,320
6.76,316
6.761,320
6.762,319
6.763,320
6.764,325
6.765,325
6.766,330
6.767,326
6.768,323
6.769,324
6.77,328
6.771,327
6.772,331
6.773,335
6.774,339
6.775,340
6.776,330
6.777,329
6.778,324
6.779,329
6.78,336
6.781,328
6.782,324
6.783,321
6.784,322
6.785,325
6.786,317
6.787,314
6.788,313
6.789,313
6.79,310
6.791,308
6.792,306
6.793,308
6.794,313
6.795,317
6.796,316
6.797,321
6.798,321
6.799,321
6.8,320
6.801,322
6.802,321
6.803,316
6.804,313
6.805,319
6.806,322
6.807,321
6.808,324
6.809,334
6.81,341
6.811,343
6.812,339
6.813,339
6.814,340
6.815,334
6.816,329
6.817,327
6.818,312
6.819,300
6.82,300
6.821,306
6.822,308
6.823,305
6.824,309
6.825,311
6.826,308
6.827,311
6.828,318
6.829,322
6.83,317
6.831,318
6.832,327
6.833,336
6.834,330
6.835,329
6.836,330
6.837,344
6.838,349
6.839,351
6.84,345
6.841,339
6.842,335
6.843,330
6.844,324
6.845,315
6.846,312
6.847,313
6.848,315
6.849,315
6.85,313
6.851,309
6.852,299
6.853,301
6.854,311
6.855,320
6.856,324
6.857,326
6.858,330
6.859,326
6.86,326
6.861,321
6.862,318
6.863,319
6.864,318
6.865,316
6.866,320
6.867,319
6.868,311
6.869,314
6.87,320
6.871,325
6.872,326
6.873,328
6.874,335
6.875,332
6.876,323
6.877,315
6.878,312
6.879,317
6.88,321
6.881,330
6.882,338
6.883,338
6.884,338
6.885,329
6.886,323
6.887,320
6.888,320
6.889,315
6.89,309
6.891,304
6.892,323
6.893,345
6.894,355
6.895,351
6.896,338
6.897,325
6.898,313
6.899,315
6.9,314
6.901,316
6.902,329
6.903,333
6.904,327
6.905,327
6.906,326
6.907,330
6.908,328
6.909,325
6.91,313
6.911,302
6.912,299
6.913,294
6.914,302
6.915,321
6.916,332
6.917,341
6.918,347
6.919,349
6.92,334
6.921,327
6.922,316
6.923,307
6.924,313
6.925,308
6.926,312
6.927,318
6.928,313
6.929,308
6.93,314
6.931,315
6.932,318
6.933,318
6.934,321
6.935,322
6.936,320
6.937,320
6.938,314
6.939,309
6.94,312
6.941,318
6.942,317
6.943,311
6.944,313
6.945,317
6.946,312
6.947,315
6.948,328
6.949,329
6.95,329
6.951,329
6.952,322
6.953,322
6.954,325
6.955,326
6.956,321
6.957,323
6.958,325
6.959,324
6.96,331
6.961,338
6.962,348
6.963,348
6.964,343
6.965,340
6.966,335
6.967,333
