time,LT
2.332,322
2.333,321
2.334,322
2.335,323
2.336,323
2.337,322
2.338,324
2.339,326
2.34,325
2.341,327
2.342,326
2.343,326
2.344,324
2.345,326
2.346,325
2.347,323
2.348,323
2.349,323
2.35,323
2.351,322
2.352,324
2.353,327
2.354,326
2.355,318
2.356,321
2.357,324
2.358,323
2.359,324
2.36,323
2.361,319
2.362,323
2.363,325
2.364,324
2.365,323
2.366,322
2.367,322
2.368,325
2.369,323
2.37,323
2.371,322
2.372,322
2.373,319
2.374,321
2.375,322
2.376,322
2.377,322
2.378,324
2.379,323
2.38,324
2.381,325
2.382,323
2.383,323
2.384,325
2.385,324
2.386,322
2.387,322
2.388,322
2.389,322
2.39,322
2.391,322
2.392,322
2.393,321
2.394,322
2.395,321
2.396,322
2.397,323
2.398,322
2.399,322
2.4,322
2.401,322
2.402,322
2.403,322
2.404,323
2.405,323
2.406,322
2.407,323
2.408,323
2.409,320
2.41,323
2.411,323
2.412,322
2.413,321
2.414,322
2.415,322
2.416,323
2.417,325
2.418,324
2.419,324
2.42,325
2.421,326
2.422,327
2.423,325
2.424,325
2.425,326
2.426,326
2.427,327
2.428,327
2.429,329
2.43,328
2.431,328
2.432,327
2.433,322
2.434,324
2.435,323
2.436,323
2.437,325
2.438,322
2.439,321
2.44,325
2.441,323
2.442,323
2.443,320
2.444,322
2.445,323
2.446,323
2.447,322
2.448,322
2.449,323
2.45,321
2.451,321
2.452,322
2.453,321
2.454,323
2.455,321
2.456,322
2.457,322
2.458,323
2.459,324
2.46,321
2.461,322
2.462,324
2.463,321
2.464,325
2.465,326
2.466,325
2.467,324
2.468,322
2.469,321
2.47,323
2.471,324
2.472,324
2.473,320
2.474,320
2.475,320
2.476,321
2.477,322
2.478,321
2.479,321
2.48,321
2.481,321
2.482,321
2.483,323
2.484,323
2.485,322
2.486,322
2.487,323
2.488,324
2.489,324
2.49,323
2.491,323
2.492,324
2.493,323
2.494,325
2.495,321
2.496,320
2.497,320
2.498,322
2.499,324
2.5,325
2.501,325
2.502,325
2.503,323
2.504,324
2.505,324
2.506,322
2.507,322
2.508,323
2.509,324
2.51,322
2.511,326
2.512,325
2.513,323
2.514,321
2.515,325
2.516,323
2.517,322
2.518,321
2.519,323
2.52,327
2.521,327
2.522,318
2.523,318
2.524,323
2.525,325
2.526,323
2.527,323
2.528,322
2.529,322
2.53,322
2.531,321
2.532,322
2.533,322
2.534,320
2.535,322
2.536,321
2.537,321
2.538,322
2.539,323
2.54,324
2.541,325
2.542,324
2.543,324
2.544,324
2.545,322
2.546,322
2.547,322
2.548,324
2.549,323
2.55,325
2.551,326
2.552,324
2.553,325
2.554,325
2.555,323
2.556,324
2.557,323
2.558,322
2.559,321
2.56,321
2.561,322
2.562,322
2.563,323
2.564,324
2.565,324
2.566,324
2.567,325
2.568,320
2.569,321
2.57,323
2.571,323
2.572,324
2.573,324
2.574,322
2.575,324
2.576,325
2.577,325
2.578,322
2.579,322
2.58,324
2.581,320
2.582,321
2.583,324
2.584,325
2.585,323
2.586,322
2.587,320
2.588,322
2.589,323
2.59,323
2.591,323
2.592,323
2.593,323
2.594,323
2.595,324
2.596,325
2.597,323
2.598,324
2.599,324
2.6,323
2.601,324
2.602,323
2.603,326
2.604,326
2.605,328
2.606,327
2.607,328
2.608,324
2.609,322
2.61,321
2.611,322
2.612,322
2.613,321
2.614,321
2.615,322
2.616,321
2.617,322
2.618,320
2.619,322
2.62,321
2.621,321
2.622,323
2.623,323
2.624,322
2.625,324
2.626,323
2.627,323
2.628,322
2.629,324
2.63,325
2.631,323
2.632,325
2.633,325
2.634,323
2.635,323
2.636,323
2.637,322
2.638,321
2.639,321
2.64,321
2.641,321
2.642,323
2.643,323
2.644,323
2.645,324
2.646,324
2.647,323
2.648,325
2.649,324
2.65,324
2.651,324
2.652,323
2.653,323
2.654,323
2.655,323
2.656,324
2.657,324
2.658,324
2.659,326
2.66,323
2.661,324
2.662,323
2.663,323
2.664,324
2.665,321
2.666,322
2.667,326
2.668,324
2.669,322
2.67,322
2.671,323
2.672,323
2.673,323
2.674,323
2.675,322
2.676,322
2.677,323
2.678,320
2.679,322
2.68,322
2.681,322
2.682,324
2.683,323
2.684,323
2.685,323
2.686,324
2.687,322
2.688,322
2.689,324
2.69,323
2.691,321
2.692,321
2.693,323
2.694,322
2.695,323
2.696,323
2.697,323
2.698,324
2.699,323
2.7,321
2.701,322
2.702,322
2.703,325
2.704,323
2.705,323
2.706,323
2.707,325
2.708,322
2.709,322
2.71,324
2.711,323
2.712,322
2.713,322
2.714,322
2.715,323
2.716,324
2.717,323
2.718,320
2.719,322
2.72,322
2.721,322
2.722,323
2.723,323
2.724,323
2.725,325
2.726,324
2.727,325
2.728,327
2.729,322
2.73,324
2.731,323
2.732,324
2.733,323
2.734,323
2.735,322
2.736,323
2.737,322
2.738,322
2.739,323
2.74,322
2.741,322
2.742,321
2.743,322
2.744,323
2.745,323
2.746,323
2.747,324
2.748,323
2.749,324
2.75,325
2.751,322
2.752,323
2.753,322
2.754,323
2.755,324
2.756,324
2.757,323
2.758,322
2.759,323
2.76,322
2.761,321
2.762,322
2.763,320
2.764,320
2.765,324
2.766,325
2.767,321
2.768,324
2.769,323
2.77,319
2.771,322
2.772,322
2.773,322
2.774,325
2.775,324
2.776,323
2.777,324
2.778,323
2.779,323
2.78,324
2.781,324
2.782,325
2.783,323
2.784,322
2.785,324
2.786,323
2.787,322
2.788,322
2.789,323
2.79,323
2.791,324
2.792,323
2.793,323
2.794,324
2.795,322
2.796,322
2.797,323
2.798,324
2.799,322
2.8,321
2.801,322
2.802,323
2.803,327
2.804,324
2.805,324
2.806,327
2.807,323
2.808,324
2.809,326
2.81,323
2.811,321
2.812,322
2.813,322
2.814,323
2.815,324
2.816,323
2.817,324
2.818,322
2.819,321
2.82,322
2.821,321
2.822,321
2.823,321
2.824,321
2.825,324
2.826,325
2.827,321
2.828,321
2.829,322
2.83,321
2.831,322
2.832,322
2.833,325
2.834,324
2.835,323
2.836,322
2.837,323
2.838,323
2.839,323
2.84,322
2.841,323
2.842,323
2.843,323
2.844,323
2.845,323
2.846,321
2.847,324
2.848,325
2.849,326
2.85,322
2.851,323
2.852,322
2.853,322
2.854,322
2.855,323
2.856,321
2.857,322
2.858,322
2.859,323
2.86,321
2.861,322
2.862,322
2.863,322
2.864,323
2.865,322
2.866,324
2.867,325
2.868,323
2.869,323
2.87,323
2.871,324
2.872,323
2.873,323
2.874,323
2.875,324
2.876,325
2.877,325
2.878,323
2.879,325
2.88,324
2.881,322
2.882,320
2.883,323
2.884,323
2.885,322
2.886,325
2.887,325
2.888,323
2.889,322
2.89,322
2.891,324
2.892,325
2.893,322
2.894,323
2.895,323
2.896,322
2.897,323
2.898,324
2.899,324
2.9,323
2.901,323
2.902,322
2.903,323
2.904,322
2.905,323
2.906,323
2.907,323
2.908,322
2.909,321
2.91,322
2.911,323
2.912,321
2.913,324
2.914,322
2.915,323
2.916,322
2.917,323
2.918,323
2.919,324
2.92,324
2.921,323
2.922,324
2.923,322
2.924,322
2.925,323
2.926,323
2.927,322
2.928,321
2.929,323
2.93,323
2.931,322
2.932,322
2.933,324
2.934,323
2.935,323
2.936,322
2.937,322
2.938,324
2.939,322
2.94,323
2.941,322
2.942,323
2.943,324
2.944,322
2.945,324
2.946,323
2.947,324
2.948,322
2.949,322
2.95,321
2.951,322
2.952,323
2.953,322
2.954,323
2.955,323
2.956,324
2.957,325
2.958,323
2.959,321
2.96,323
2.961,325
2.962,322
2.963,324
2.964,323
2.965,322
2.966,323
2.967,321
2.968,322
2.969,320
2.97,320
2.971,322
2.972,322
2.973,322
2.974,323
2.975,322
2.976,322
2.977,323
2.978,322
2.979,322
2.98,322
2.981,323
2.982,323
2.983,323
2.984,325
2.985,322
2.986,325
2.987,323
2.988,322
2.989,322
2.99,322
2.991,324
2.992,323
2.993,324
2.994,320
2.995,322
2.996,322
2.997,322
2.998,321
2.999,323
3,323
3.001,323
3.002,322
3.003,322
3.004,321
3.005,322
3.006,323
3.007,324
3.008,324
3.009,323
3.01,324
3.011,324
3.012,323
3.013,324
3.014,323
3.015,323
3.016,324
3.017,323
3.018,323
3.019,323
3.02,323
3.021,323
3.022,323
3.023,322
3.024,321
3.025,322
3.026,323
3.027,324
3.028,322
3.029,321
3.03,323
3.031,324
3.032,322
3.033,322
3.034,324
3.035,323
3.036,323
3.037,323
3.038,323
3.039,323
3.04,322
3.041,325
3.042,325
3.043,325
3.044,324
3.045,324
3.046,324
3.047,322
3.048,323
3.049,322
3.05,322
3.051,322
3.052,320
3.053,321
3.054,323
3.055,324
3.056,324
3.057,323
3.058,323
3.059,325
3.06,327
3.061,326
3.062,323
3.063,327
3.064,326
3.065,325
3.066,325
3.067,326
3.068,325
3.069,324
3.07,325
3.071,327
3.072,323
3.073,321
3.074,320
3.075,323
3.076,322
3.077,323
3.078,321
3.079,323
3.08,322
3.081,326
3.082,324
3.083,324
3.084,324
3.085,323
3.086,324
3.087,323
3.088,323
3.089,321
3.09,322
3.091,322
3.092,322
3.093,323
3.094,325
3.095,327
3.096,329
3.097,327
3.098,324
3.099,323
3.1,325
3.101,326
3.102,325
3.103,324
3.104,323
3.105,320
3.106,319
3.107,320
3.108,320
3.109,319
3.11,316
3.111,316
3.112,318
3.113,318
3.114,319
3.115,322
3.116,320
3.117,318
3.118,321
3.119,322
3.12,327
3.121,327
3.122,326
3.123,325
3.124,325
3.125,323
3.126,324
3.127,325
3.128,324
3.129,323
3.13,324
3.131,324
3.132,327
3.133,328
3.134,331
3.135,333
3.136,332
3.137,329
3.138,325
3.139,324
3.14,324
3.141,322
3.142,322
3.143,318
3.144,320
3.145,323
3.146,321
3.147,324
3.148,326
3.149,320
3.15,315
3.151,314
3.152,312
3.153,312
3.154,314
3.155,316
3.156,319
3.157,321
3.158,322
3.159,325
3.16,324
3.161,322
3.162,322
3.163,321
3.164,321
3.165,322
3.166,321
3.167,320
3.168,323
3.169,325
3.17,326
3.171,329
3.172,328
3.173,328
3.174,328
3.175,325
3.176,326
3.177,324
3.178,321
3.179,320
3.18,322
3.181,327
3.182,329
3.183,329
3.184,326
3.185,325
3.186,327
3.187,330
3.188,333
3.189,327
3.19,325
3.191,319
3.192,322
3.193,325
3.194,321
3.195,320
3.196,324
3.197,325
3.198,326
3.199,328
3.2,329
3.201,327
3.202,322
3.203,321
3.204,316
3.205,319
3.206,318
3.207,318
3.208,318
3.209,318
3.21,320
3.211,318
3.212,319
3.213,317
3.214,317
3.215,317
3.216,318
3.217,319
3.218,318
3.219,317
3.22,316
3.221,320
3.222,325
3.223,326
3.224,327
3.225,327
3.226,328
3.227,328
3.228,326
3.229,325
3.23,324
3.231,325
3.232,329
3.233,329
3.234,329
3.235,322
3.236,320
3.237,317
3.238,315
3.239,319
3.24,322
3.241,328
3.242,329
3.243,327
3.244,321
3.245,318
3.246,320
3.247,322
3.248,320
3.249,322
3.25,333
3.251,341
3.252,339
3.253,331
3.254,320
3.255,317
3.256,315
3.257,314
3.258,315
3.259,323
3.26,328
3.261,329
3.262,325
3.263,319
3.264,316
3.265,311
3.266,310
3.267,311
3.268,311
3.269,314
3.27,319
3.271,321
3.272,329
3.273,334
3.274,332
3.275,327
3.276,325
3.277,323
3.278,320
3.279,321
3.28,320
3.281,318
3.282,320
3.283,322
3.284,326
3.285,325
3.286,325
3.287,323
3.288,328
3.289,333
3.29,333
3.291,333
3.292,330
3.293,333
3.294,334
3.295,333
3.296,327
3.297,325
3.298,327
3.299,325
3.3,319
3.301,318
3.302,320
3.303,319
3.304,319
3.305,321
3.306,323
3.307,321
3.308,322
3.309,324
3.31,324
3.311,322
3.312,323
3.313,328
3.314,331
3.315,329
3.316,324
3.317,327
3.318,326
3.319,325
3.32,319
3.321,314
3.322,317
3.323,315
3.324,313
3.325,317
3.326,319
3.327,326
3.328,328
3.329,330
3.33,324
3.331,318
3.332,317
3.333,319
3.334,321
3.335,320
3.336,319
3.337,322
3.338,324
3.339,329
3.34,328
3.341,323
3.342,318
3.343,317
3.344,323
3.345,323
3.346,320
3.347,321
3.348,321
3.349,323
3.35,321
3.351,325
3.352,328
3.353,330
3.354,328
3.355,325
3.356,320
3.357,322
3.358,322
3.359,325
3.36,327
3.361,330
3.362,330
3.363,325
3.364,321
3.365,321
3.366,323
3.367,325
3.368,328
3.369,335
3.37,332
3.371,329
3.372,324
3.373,317
3.374,311
3.375,313
3.376,311
3.377,316
3.378,323
3.379,323
3.38,324
3.381,325
3.382,328
3.383,331
3.384,331
3.385,330
3.386,325
3.387,321
3.388,325
3.389,320
3.39,318
3.391,319
3.392,319
3.393,320
3.394,323
3.395,326
3.396,328
3.397,334
3.398,331
3.399,327
3.4,322
3.401,316
3.402,311
3.403,309
3.404,310
3.405,316
3.406,324
3.407,329
3.408,325
3.409,321
3.41,318
3.411,317
3.412,319
3.413,317
3.414,316
3.415,316
3.416,316
3.417,318
3.418,321
3.419,322
3.42,324
3.421,324
3.422,327
3.423,331
3.424,334
3.425,333
3.426,329
3.427,327
3.428,328
3.429,331
3.43,333
3.431,331
3.432,328
3.433,325
3.434,322
3.435,319
3.436,316
3.437,319
3.438,322
3.439,322
3.44,320
3.441,318
3.442,322
3.443,324
3.444,324
3.445,322
3.446,319
3.447,317
3.448,318
3.449,321
3.45,321
3.451,323
3.452,327
3.453,329
3.454,331
3.455,331
3.456,328
3.457,327
3.458,322
3.459,317
3.46,315
3.461,313
3.462,315
3.463,319
3.464,320
3.465,320
3.466,328
3.467,336
3.468,337
3.469,336
3.47,334
3.471,334
3.472,331
3.473,325
3.474,320
3.475,317
3.476,315
3.477,317
3.478,327
3.479,332
3.48,327
3.481,328
3.482,331
3.483,326
3.484,324
3.485,320
3.486,317
3.487,312
3.488,312
3.489,313
3.49,315
3.491,317
3.492,319
3.493,322
3.494,321
3.495,320
3.496,317
3.497,319
3.498,316
3.499,319
3.5,323
3.501,325
3.502,323
3.503,322
3.504,326
3.505,325
3.506,324
3.507,325
3.508,327
3.509,328
3.51,330
3.511,324
3.512,320
3.513,316
3.514,314
3.515,317
3.516,321
3.517,322
3.518,325
3.519,326
3.52,329
3.521,329
3.522,326
3.523,328
3.524,327
3.525,329
3.526,324
3.527,325
3.528,328
3.529,329
3.53,329
3.531,328
3.532,327
3.533,322
3.534,320
3.535,320
3.536,320
3.537,321
3.538,323
3.539,323
3.54,325
3.541,325
3.542,325
3.543,325
3.544,323
3.545,323
3.546,322
3.547,321
3.548,318
3.549,318
3.55,322
3.551,325
3.552,326
3.553,326
3.554,324
3.555,319
3.556,316
3.557,317
3.558,317
3.559,319
3.56,321
3.561,326
3.562,328
3.563,326
3.564,326
3.565,325
3.566,331
3.567,333
3.568,324
3.569,320
3.57,320
3.571,317
3.572,318
3.573,320
3.574,322
3.575,322
3.576,320
3.577,319
3.578,315
3.579,315
3.58,316
3.581,315
3.582,315
3.583,316
3.584,318
3.585,321
3.586,322
3.587,323
3.588,326
3.589,328
3.59,330
3.591,329
3.592,332
3.593,331
3.594,331
3.595,328
3.596,323
3.597,321
3.598,318
3.599,321
3.6,326
3.601,331
3.602,331
3.603,330
3.604,325
3.605,322
3.606,319
3.607,317
3.608,316
3.609,317
3.61,316
3.611,320
3.612,320
3.613,317
3.614,319
3.615,320
3.616,317
3.617,316
3.618,318
3.619,323
3.62,330
3.621,335
3.622,335
3.623,335
3.624,333
3.625,328
3.626,325
3.627,323
3.628,320
3.629,324
3.63,332
3.631,333
3.632,327
3.633,319
3.634,320
3.635,322
3.636,322
3.637,322
3.638,320
3.639,321
3.64,326
3.641,326
3.642,322
3.643,318
3.644,316
3.645,314
3.646,315
3.647,316
3.648,315
3.649,316
3.65,318
3.651,317
3.652,315
3.653,315
3.654,316
3.655,315
3.656,318
3.657,320
3.658,322
3.659,324
3.66,325
3.661,326
3.662,326
3.663,327
3.664,327
3.665,325
3.666,323
3.667,321
3.668,320
3.669,319
3.67,322
3.671,323
3.672,320
3.673,319
3.674,320
3.675,324
3.676,326
3.677,328
3.678,329
3.679,328
3.68,328
3.681,329
3.682,328
3.683,326
3.684,326
3.685,325
3.686,323
3.687,325
3.688,326
3.689,327
3.69,328
3.691,327
3.692,327
3.693,328
3.694,328
3.695,328
3.696,326
3.697,324
3.698,321
3.699,318
3.7,320
3.701,325
3.702,331
3.703,333
3.704,331
3.705,327
3.706,320
3.707,318
3.708,314
3.709,313
3.71,313
3.711,317
3.712,319
3.713,321
3.714,323
3.715,322
3.716,323
3.717,324
3.718,321
3.719,317
3.72,319
3.721,321
3.722,321
3.723,324
3.724,325
3.725,326
3.726,325
3.727,325
3.728,325
3.729,329
3.73,327
3.731,322
3.732,321
3.733,318
3.734,320
3.735,322
3.736,321
3.737,320
3.738,318
3.739,319
3.74,319
3.741,320
3.742,321
3.743,321
3.744,320
3.745,320
3.746,318
3.747,319
3.748,317
3.749,318
3.75,320
3.751,324
3.752,327
3.753,324
3.754,325
3.755,324
3.756,324
3.757,323
3.758,325
3.759,325
3.76,326
3.761,324
3.762,323
3.763,322
3.764,321
3.765,321
3.766,324
3.767,327
3.768,331
3.769,328
3.77,326
3.771,324
3.772,319
3.773,318
3.774,320
3.775,322
3.776,322
3.777,324
3.778,327
3.779,331
3.78,335
3.781,336
3.782,329
3.783,324
3.784,319
3.785,318
3.786,317
3.787,315
3.788,317
3.789,317
3.79,315
3.791,318
3.792,320
3.793,320
3.794,320
3.795,320
3.796,320
3.797,320
3.798,320
3.799,320
3.8,322
3.801,324
3.802,324
3.803,327
3.804,330
3.805,331
3.806,330
3.807,330
3.808,325
3.809,322
3.81,320
3.811,322
3.812,320
3.813,319
3.814,318
3.815,319
3.816,319
3.817,319
3.818,318
3.819,319
3.82,322
3.821,322
3.822,323
3.823,321
3.824,322
3.825,321
3.826,322
3.827,323
3.828,322
3.829,325
3.83,322
3.831,323
3.832,327
3.833,328
3.834,324
3.835,325
3.836,324
3.837,321
3.838,320
3.839,322
3.84,322
3.841,323
3.842,324
3.843,324
3.844,322
3.845,323
3.846,322
3.847,322
3.848,323
3.849,322
3.85,321
3.851,322
3.852,320
3.853,322
3.854,324
3.855,323
3.856,322
3.857,322
3.858,322
3.859,322
3.86,325
3.861,325
3.862,323
3.863,320
3.864,318
3.865,320
3.866,322
3.867,322
3.868,323
3.869,324
3.87,323
3.871,322
3.872,322
3.873,322
3.874,321
3.875,323
3.876,322
3.877,324
3.878,323
3.879,323
3.88,325
3.881,325
3.882,324
3.883,322
3.884,322
3.885,324
3.886,324
3.887,323
3.888,323
3.889,325
3.89,324
3.891,325
3.892,325
3.893,324
3.894,322
3.895,322
3.896,325
3.897,324
3.898,323
3.899,323
3.9,325
3.901,325
3.902,323
3.903,322
3.904,324
3.905,324
3.906,325
3.907,324
3.908,323
3.909,324
3.91,322
3.911,322
3.912,323
3.913,323
3.914,323
3.915,323
3.916,322
3.917,322
3.918,323
3.919,323
3.92,323
3.921,323
3.922,323
3.923,321
3.924,324
3.925,323
3.926,323
3.927,324
3.928,323
3.929,323
3.93,324
3.931,323
3.932,324
3.933,322
3.934,323
3.935,322
3.936,323
3.937,323
3.938,323
3.939,323
3.94,323
3.941,323
3.942,322
3.943,323
3.944,323
3.945,325
3.946,323
3.947,322
3.948,323
3.949,322
3.95,323
3.951,323
3.952,323
3.953,325
3.954,325
3.955,324
3.956,322
3.957,324
3.958,323
3.959,322
3.96,322
3.961,323
3.962,324
3.963,323
3.964,322
3.965,322
3.966,323
3.967,323
3.968,322
3.969,322
3.97,321
3.971,320
3.972,321
3.973,322
3.974,325
3.975,326
3.976,324
3.977,323
3.978,321
3.979,321
3.98,320
3.981,320
3.982,321
3.983,322
3.984,323
3.985,325
3.986,324
3.987,322
3.988,322
3.989,323
3.99,322
3.991,323
3.992,324
3.993,322
3.994,322
3.995,322
3.996,322
3.997,324
3.998,324
3.999,324
4,323
4.001,323
4.002,323
4.003,321
4.004,321
4.005,322
4.006,323
4.007,322
4.008,322
4.009,322
4.01,323
4.011,323
4.012,324
4.013,322
4.014,322
4.015,322
4.016,322
4.017,323
4.018,323
4.019,322
4.02,323
4.021,323
4.022,322
4.023,322
4.024,322
4.025,323
4.026,322
4.027,323
4.028,323
4.029,323
4.03,324
4.031,322
4.032,323
4.033,321
4.034,321
4.035,320
4.036,320
4.037,321
4.038,325
4.039,325
4.04,325
4.041,322
4.042,322
4.043,324
4.044,323
4.045,324
4.046,324
4.047,324
4.048,325
4.049,323
4.05,324
4.051,324
4.052,325
4.053,324
4.054,324
4.055,325
4.056,322
4.057,322
4.058,321
4.059,320
4.06,323
4.061,324
4.062,324
4.063,326
4.064,324
4.065,324
4.066,324
4.067,322
4.068,321
4.069,323
4.07,323
4.071,324
4.072,324
4.073,325
4.074,325
4.075,323
4.076,321
4.077,322
4.078,322
4.079,324
4.08,324
4.081,323
4.082,323
4.083,323
4.084,322
4.085,322
4.086,322
4.087,324
4.088,323
4.089,324
4.09,323
4.091,323
4.092,322
4.093,323
4.094,322
4.095,322
4.096,321
4.097,322
4.098,322
4.099,322
4.1,322
4.101,323
4.102,322
4.103,322
4.104,322
4.105,324
4.106,323
4.107,324
4.108,324
4.109,324
4.11,324
4.111,322
4.112,322
4.113,322
4.114,323
4.115,325
4.116,324
4.117,323
4.118,324
4.119,327
4.12,326
4.121,325
4.122,324
4.123,322
4.124,321
4.125,323
4.126,323
4.127,323
4.128,322
4.129,323
4.13,321
4.131,321
4.132,322
4.133,323
4.134,322
4.135,321
4.136,319
4.137,320
4.138,321
4.139,322
4.14,322
4.141,324
4.142,322
4.143,323
4.144,322
4.145,324
4.146,322
4.147,322
4.148,324
4.149,322
4.15,322
4.151,324
4.152,325
4.153,325
4.154,324
4.155,324
4.156,323
4.157,323
4.158,323
4.159,323
4.16,322
4.161,322
4.162,323
4.163,323
4.164,322
4.165,322
4.166,324
4.167,324
4.168,325
4.169,323
4.17,321
4.171,322
4.172,322
4.173,324
4.174,324
4.175,325
4.176,323
4.177,324
4.178,320
4.179,321
4.18,323
4.181,322
4.182,324
4.183,323
4.184,324
4.185,323
4.186,323
4.187,321
4.188,322
4.189,323
4.19,323
4.191,323
4.192,322
4.193,324
4.194,325
4.195,324
4.196,325
4.197,324
4.198,325
4.199,322
4.2,322
4.201,322
4.202,324
4.203,322
4.204,321
4.205,320
4.206,320
4.207,320
4.208,321
4.209,321
4.21,320
4.211,322
4.212,323
4.213,324
4.214,323
4.215,322
4.216,323
4.217,323
4.218,323
4.219,324
4.22,322
4.221,322
4.222,324
4.223,324
4.224,325
4.225,323
4.226,324
4.227,322
4.228,323
4.229,321
4.23,321
4.231,321
4.232,323
4.233,322
4.234,322
4.235,323
4.236,321
4.237,323
4.238,322
4.239,323
4.24,324
4.241,325
4.242,324
4.243,324
4.244,324
4.245,323
4.246,323
4.247,323
4.248,322
4.249,322
4.25,322
4.251,323
4.252,324
4.253,323
4.254,323
4.255,324
4.256,324
4.257,323
4.258,323
4.259,324
4.26,324
4.261,324
4.262,324
4.263,324
4.264,323
4.265,322
4.266,322
4.267,323
4.268,323
4.269,324
4.27,323
4.271,323
4.272,321
4.273,322
4.274,322
4.275,320
4.276,323
4.277,322
4.278,323
4.279,323
4.28,322
4.281,321
4.282,321
4.283,322
4.284,324
4.285,327
4.286,326
4.287,325
4.288,324
4.289,325
4.29,324
4.291,326
4.292,325
4.293,322
4.294,322
4.295,322
4.296,322
4.297,321
4.298,321
4.299,322
4.3,321
4.301,321
4.302,321
4.303,321
4.304,320
4.305,321
4.306,320
4.307,320
4.308,320
4.309,322
4.31,322
4.311,321
4.312,321
4.313,320
4.314,323
4.315,323
4.316,323
4.317,323
4.318,324
4.319,325
4.32,322
4.321,323
4.322,322
4.323,323
4.324,324
4.325,324
4.326,325
4.327,325
4.328,324
4.329,324
4.33,322
4.331,325
4.332,325
4.333,322
4.334,321
4.335,321
4.336,322
4.337,322
4.338,321
4.339,323
4.34,323
4.341,325
4.342,324
4.343,324
4.344,324
4.345,323
4.346,323
4.347,324
4.348,325
4.349,325
4.35,322
4.351,322
4.352,323
4.353,324
4.354,325
4.355,325
4.356,324
4.357,322
4.358,321
4.359,323
4.36,323
4.361,323
4.362,321
4.363,323
4.364,322
4.365,323
4.366,321
4.367,320
4.368,320
4.369,322
4.37,323
4.371,323
4.372,322
4.373,320
4.374,320
4.375,322
4.376,322
4.377,322
4.378,322
4.379,320
4.38,321
4.381,321
4.382,323
4.383,325
4.384,325
4.385,325
4.386,325
4.387,327
4.388,329
4.389,327
4.39,324
4.391,320
4.392,320
4.393,322
4.394,323
4.395,325
4.396,325
4.397,325
4.398,324
4.399,322
4.4,323
4.401,324
4.402,323
4.403,321
4.404,321
4.405,321
4.406,320
4.407,323
4.408,324
4.409,327
4.41,326
4.411,326
4.412,328
4.413,326
4.414,324
4.415,324
4.416,323
4.417,323
4.418,322
4.419,323
4.42,322
4.421,323
4.422,323
4.423,322
4.424,321
4.425,321
4.426,323
4.427,321
4.428,318
4.429,320
4.43,319
4.431,321
4.432,323
4.433,322
4.434,321
4.435,320
4.436,321
4.437,323
4.438,323
4.439,322
4.44,323
4.441,322
4.442,323
4.443,325
4.444,325
4.445,325
4.446,323
4.447,320
4.448,319
4.449,317
4.45,321
4.451,325
4.452,328
4.453,330
4.454,327
4.455,328
4.456,326
4.457,324
4.458,322
4.459,318
4.46,316
4.461,319
4.462,324
4.463,325
4.464,324
4.465,323
4.466,323
4.467,322
4.468,321
4.469,319
4.47,317
4.471,316
4.472,314
4.473,317
4.474,320
4.475,323
4.476,324
4.477,325
4.478,326
4.479,324
4.48,324
4.481,323
4.482,323
4.483,321
4.484,320
4.485,321
4.486,320
4.487,320
4.488,321
4.489,324
4.49,326
4.491,327
4.492,326
4.493,327
4.494,326
4.495,325
4.496,325
4.497,322
4.498,321
4.499,321
4.5,320
4.501,322
4.502,324
4.503,326
4.504,331
4.505,332
4.506,332
4.507,326
4.508,324
4.509,319
4.51,320
4.511,319
4.512,317
4.513,319
4.514,318
4.515,321
4.516,324
4.517,325
4.518,326
4.519,323
4.52,322
4.521,321
4.522,316
4.523,316
4.524,319
4.525,320
4.526,324
4.527,325
4.528,324
4.529,325
4.53,325
4.531,325
4.532,323
4.533,320
4.534,317
4.535,317
4.536,317
4.537,317
4.538,320
4.539,322
4.54,323
4.541,322
4.542,325
4.543,324
4.544,324
4.545,322
4.546,325
4.547,327
4.548,328
4.549,328
4.55,328
4.551,327
4.552,326
4.553,323
4.554,324
4.555,324
4.556,320
4.557,320
4.558,320
4.559,320
4.56,326
4.561,326
4.562,324
4.563,324
4.564,327
4.565,332
4.566,335
4.567,331
4.568,326
4.569,320
4.57,318
4.571,317
4.572,318
4.573,323
4.574,327
4.575,326
4.576,325
4.577,327
4.578,326
4.579,325
4.58,318
4.581,310
4.582,307
4.583,306
4.584,310
4.585,322
4.586,331
4.587,332
4.588,331
4.589,326
4.59,322
4.591,322
4.592,319
4.593,317
4.594,318
4.595,317
4.596,319
4.597,322
4.598,327
4.599,327
4.6,324
4.601,321
4.602,321
4.603,322
4.604,320
4.605,321
4.606,321
4.607,320
4.608,319
4.609,323
4.61,325
4.611,325
4.612,327
4.613,327
4.614,325
4.615,325
4.616,324
4.617,323
4.618,323
4.619,322
4.62,323
4.621,322
4.622,323
4.623,325
4.624,324
4.625,322
4.626,323
4.627,324
4.628,327
4.629,330
4.63,332
4.631,333
4.632,332
4.633,332
4.634,328
4.635,326
4.636,324
4.637,321
4.638,318
4.639,318
4.64,314
4.641,319
4.642,322
4.643,324
4.644,320
4.645,317
4.646,316
4.647,316
4.648,316
4.649,315
4.65,319
4.651,321
4.652,323
4.653,322
4.654,321
4.655,324
4.656,324
4.657,320
4.658,320
4.659,324
4.66,324
4.661,325
4.662,323
4.663,321
4.664,320
